DLY_Country,DLY_PORT,POR_Country,POR_PORT,YYYYMM,TEU_BSA (Actual),team,teu
ID,JKT,CN,ZAP,202601,,OBT,0.0
ID,JKT,HK,HKG,202601,394,OBT,394.0
ID,JKT,IN,AMD,202601,,OBT,0.0
ID,JKT,IN,ANK,202601,,OBT,0.0
ID,JKT,IN,DRI,202601,,OBT,0.0
ID,JKT,IN,HDB,202601,,OBT,0.0
ID,JKT,IN,HZR,202601,20,OBT,20.0
ID,JKT,IN,KSH,202601,,OBT,0.0
ID,JKT,IN,KTP,202601,,OBT,0.0
ID,JKT,IN,LDH,202601,,OBT,0.0
ID,JKT,IN,MAA,202601,0,OBT,0.0
ID,JKT,IN,MDD,202601,,OBT,0.0
ID,JKT,IN,MML,202601,,OBT,0.0
ID,JKT,IN,MPR,202601,,OBT,0.0
ID,JKT,IN,MUN,202601,25,OBT,25.0
ID,JKT,IN,NSA,202601,369,OBT,369.0
ID,JKT,IN,PGH,202601,,OBT,0.0
ID,JKT,IN,TKD,202601,,OBT,0.0
ID,JKT,IN,TUT,202601,123,OBT,123.0
ID,JKT,IN,VRM,202601,,OBT,0.0
ID,JKT,IN,VTZ,202601,0,OBT,0.0
ID,JKT,MY,PKG,202601,144,OBT,144.0
ID,JKT,OM,SOH,202601,,OBT,0.0
ID,JKT,PH,MIP,202601,,OBT,0.0
ID,JKT,SG,SIN,202601,277,OBT,277.0
ID,JKT,TH,LCH,202601,869,OBT,869.0
ID,JKT,TH,LKB,202601,15,OBT,15.0
ID,JKT,TW,KEL,202601,2,OBT,2.0
ID,JKT,TW,KHH,202601,27,OBT,27.0
ID,JKT,TW,TXG,202601,25,OBT,25.0
ID,JKT,VN,SGN,202601,908,OBT,908.0
ID,OKM,CN,SHA,202601,,OBT,0.0
ID,OKM,CN,TAZ,202601,,OBT,0.0
ID,PJG,CN,SHA,202601,,OBT,0.0
ID,PLM,CN,SHA,202601,,OBT,0.0
ID,PNK,CN,SHA,202601,8,OBT,8.0
ID,SRG,CN,NNS,202601,60,OBT,60.0
ID,SRG,CN,SHA,202601,2,OBT,2.0
ID,SRG,CN,SHK,202601,15,OBT,15.0
ID,SUB,CN,CKG,202601,,OBT,0.0
ID,SUB,CN,CKQ,202601,,OBT,0.0
ID,SUB,CN,DLC,202601,,OBT,0.0
ID,SUB,CN,LYG,202601,,OBT,0.0
ID,SUB,CN,NBO,202601,209,OBT,209.0
ID,SUB,CN,NKG,202601,10,OBT,10.0
ID,SUB,CN,NNS,202601,90,OBT,90.0
ID,SUB,CN,NTG,202601,,OBT,0.0
ID,SUB,CN,SHA,202601,166,OBT,166.0
ID,SUB,CN,SHK,202601,75,OBT,75.0
ID,SUB,CN,TAO,202601,163,OBT,163.0
ID,SUB,CN,XGG,202601,222,OBT,222.0
ID,SUB,CN,XMN,202601,,OBT,0.0
ID,SUB,CN,ZAP,202601,,OBT,0.0
ID,SUB,CN,ZJG,202601,,OBT,0.0
ID,SUB,HK,HKG,202601,56,OBT,56.0
ID,SUB,IN,DRI,202601,,OBT,0.0
ID,SUB,IN,GHR,202601,,OBT,0.0
ID,SUB,IN,HDB,202601,,OBT,0.0
ID,SUB,IN,HZR,202601,4,OBT,4.0
ID,SUB,IN,MAA,202601,,OBT,0.0
ID,SUB,IN,MML,202601,,OBT,0.0
ID,SUB,IN,MPR,202601,,OBT,0.0
ID,SUB,IN,MUN,202601,9,OBT,9.0
ID,SUB,IN,NSA,202601,90,OBT,90.0
ID,SUB,IN,TUT,202601,81,OBT,81.0
ID,SUB,LK,CMB,202601,1,OBT,1.0
ID,SUB,MY,PKG,202601,67,OBT,67.0
ID,SUB,PH,MIP,202601,,OBT,0.0
ID,SUB,SG,SIN,202601,186,OBT,186.0
ID,SUB,TW,KHH,202601,,OBT,0.0
ID,SUB,VN,SGN,202601,6,OBT,6.0
IN,AMD,CN,DLC,202601,,OBT,0.0
IN,AMD,CN,NBO,202601,,OBT,0.0
IN,AMD,CN,SHA,202601,,OBT,0.0
IN,AMD,CN,SHK,202601,,OBT,0.0
IN,AMD,CN,TAO,202601,,OBT,0.0
IN,AMD,CN,XGG,202601,,OBT,0.0
IN,AMD,HK,HKG,202601,,OBT,0.0
IN,AMD,ID,JKT,202601,,OBT,0.0
IN,AMD,JO,AQJ,202601,,OBT,0.0
IN,AMD,MY,PKG,202601,,OBT,0.0
IN,AMD,MY,PKW,202601,,OBT,0.0
IN,AMD,SA,DMM,202601,,OBT,0.0
IN,AMD,VN,SGN,202601,,OBT,0.0
IN,ANK,CN,DLC,202601,,OBT,0.0
IN,ANK,CN,SHA,202601,,OBT,0.0
IN,ANK,CN,TAO,202601,,OBT,0.0
IN,ANK,CN,XGG,202601,,OBT,0.0
IN,ATL,CN,SHA,202601,,OBT,0.0
IN,ATL,CN,TAO,202601,,OBT,0.0
IN,BDM,CN,DCB,202601,,OBT,0.0
IN,BDM,CN,SHK,202601,,OBT,0.0
IN,BDM,VN,SGN,202601,,OBT,0.0
IN,BLR,CN,SHA,202601,,OBT,0.0
IN,BLR,CN,SHK,202601,,OBT,0.0
IN,BLR,CN,TAO,202601,,OBT,0.0
IN,BLR,CN,XGG,202601,8,OBT,8.0
IN,BLR,CN,XMN,202601,,OBT,0.0
IN,BLR,ID,SUB,202601,,OBT,0.0
IN,BLR,SG,SIN,202601,,OBT,0.0
IN,BOM,CN,SHK,202601,,OBT,0.0
IN,DPR,CN,NBO,202601,,OBT,0.0
IN,DRI,CN,DCB,202601,,OBT,0.0
IN,DRI,CN,NBO,202601,,OBT,0.0
IN,DRI,CN,NKG,202601,,OBT,0.0
IN,DRI,CN,NNS,202601,,OBT,0.0
IN,DRI,CN,SHA,202601,,OBT,0.0
IN,DRI,CN,SHK,202601,,OBT,0.0
IN,DRI,CN,TAO,202601,,OBT,0.0
IN,DRI,CN,XGG,202601,,OBT,0.0
IN,DRI,CN,ZJG,202601,,OBT,0.0
IN,DRI,ID,JKT,202601,,OBT,0.0
IN,DRI,JO,AQJ,202601,,OBT,0.0
IN,DRI,MY,PKG,202601,,OBT,0.0
IN,DRI,SA,JED,202601,30,OBT,30.0
IN,DRI,VN,SGN,202601,,OBT,0.0
IN,GHR,CN,DCB,202601,,OBT,0.0
IN,GHR,CN,NBO,202601,,OBT,0.0
IN,GHR,CN,SHA,202601,,OBT,0.0
IN,GHR,CN,SHK,202601,,OBT,0.0
IN,GHR,CN,TAO,202601,,OBT,0.0
IN,GHR,CN,XGG,202601,,OBT,0.0
IN,GHR,ID,JKT,202601,,OBT,0.0
IN,GHR,MY,PKG,202601,,OBT,0.0
IN,GHR,VN,SGN,202601,,OBT,0.0
IN,HDB,CN,NBO,202601,,OBT,0.0
IN,HDB,CN,SHA,202601,,OBT,0.0
IN,HDB,CN,TAO,202601,,OBT,0.0
IN,HDB,ID,SUB,202601,,OBT,0.0
IN,HDB,MY,PKG,202601,,OBT,0.0
IN,HZR,CN,CKQ,202601,,OBT,0.0
IN,HZR,CN,DCB,202601,40,OBT,40.0
IN,HZR,CN,DLC,202601,,OBT,0.0
IN,HZR,CN,JIN,202601,,OBT,0.0
IN,HZR,CN,NBO,202601,60,OBT,60.0
IN,HZR,CN,NKG,202601,11,OBT,11.0
IN,HZR,CN,QZH,202601,,OBT,0.0
IN,HZR,CN,SHA,202601,66,OBT,66.0
IN,HZR,CN,SHK,202601,,OBT,0.0
IN,HZR,CN,TAO,202601,10,OBT,10.0
IN,HZR,CN,XMN,202601,,OBT,0.0
IN,HZR,CN,ZAP,202601,,OBT,0.0
IN,HZR,MY,PKW,202601,,OBT,0.0
IN,JHT,CN,NBO,202601,,OBT,0.0
IN,JHT,CN,SHA,202601,,OBT,0.0
IN,JHT,CN,SHK,202601,,OBT,0.0
IN,JHT,VN,SGN,202601,,OBT,0.0
IN,KKU,CN,NBO,202601,,OBT,0.0
IN,KPR,CN,DCB,202601,,OBT,0.0
IN,KPR,CN,SHK,202601,,OBT,0.0
IN,KPR,ID,SUB,202601,,OBT,0.0
IN,KPR,MY,PKW,202601,,OBT,0.0
IN,KPR,VN,SGN,202601,,OBT,0.0
IN,KTP,CN,SHA,202601,120,OBT,120.0
IN,KTP,CN,SHK,202601,88,OBT,88.0
IN,KTP,CN,TAO,202601,68,OBT,68.0
IN,KTP,MY,PKG,202601,,OBT,0.0
IN,KTP,SG,SIN,202601,20,OBT,20.0
IN,KTW,CN,DCB,202601,,OBT,0.0
IN,KTW,CN,JJG,202601,,OBT,0.0
IN,KTW,CN,NNS,202601,,OBT,0.0
IN,KTW,CN,SHA,202601,,OBT,0.0
IN,KTW,CN,SHK,202601,,OBT,0.0
IN,KTW,VN,SGN,202601,,OBT,0.0
IN,LDH,CN,NBO,202601,,OBT,0.0
IN,LDH,CN,SHA,202601,,OBT,0.0
IN,LDH,CN,SHK,202601,,OBT,0.0
IN,LDH,CN,TAO,202601,,OBT,0.0
IN,LDH,CN,XGG,202601,16,OBT,16.0
IN,LDH,HK,HKG,202601,,OBT,0.0
IN,LDH,VN,SGN,202601,,OBT,0.0
IN,MAA,CN,CKG,202601,,OBT,0.0
IN,MAA,CN,DLC,202601,,OBT,0.0
IN,MAA,CN,HUA,202601,,OBT,0.0
IN,MAA,CN,NKG,202601,62,OBT,62.0
IN,MAA,CN,NNS,202601,67,OBT,67.0
IN,MAA,CN,SHA,202601,423,OBT,423.0
IN,MAA,CN,SHK,202601,417,OBT,417.0
IN,MAA,CN,SJQ,202601,,OBT,0.0
IN,MAA,CN,TAO,202601,272,OBT,272.0
IN,MAA,CN,XGG,202601,27,OBT,27.0
IN,MAA,CN,XMN,202601,,OBT,0.0
IN,MAA,HK,HKG,202601,,OBT,0.0
IN,MAA,ID,JKT,202601,61,OBT,61.0
IN,MAA,ID,SUB,202601,45,OBT,45.0
IN,MAA,MY,PKG,202601,0,OBT,0.0
IN,MAA,MY,PKW,202601,58,OBT,58.0
IN,MAA,PH,MIP,202601,,OBT,0.0
IN,MAA,SG,SIN,202601,99,OBT,99.0
IN,MAA,TW,KEL,202601,,OBT,0.0
IN,MAA,TZ,DAR,202601,59,OBT,59.0
IN,MAA,VN,HPH,202601,56,OBT,56.0
IN,MAA,VN,SGN,202601,,OBT,0.0
IN,MML,CN,HUA,202601,,OBT,0.0
IN,MML,CN,NBO,202601,,OBT,0.0
IN,MML,CN,SHA,202601,,OBT,0.0
IN,MML,CN,XGG,202601,,OBT,0.0
IN,MML,ID,SRG,202601,,OBT,0.0
IN,MPR,VN,SGN,202601,,OBT,0.0
IN,MUN,AE,JEA,202601,147,OBT,147.0
IN,MUN,CN,DCB,202601,45,OBT,45.0
IN,MUN,CN,DLC,202601,,OBT,0.0
IN,MUN,CN,NBO,202601,629,OBT,629.0
IN,MUN,CN,NKG,202601,33,OBT,33.0
IN,MUN,CN,QZH,202601,,OBT,0.0
IN,MUN,CN,SHA,202601,277,OBT,277.0
IN,MUN,CN,SHK,202601,287,OBT,287.0
IN,MUN,CN,TAO,202601,393,OBT,393.0
IN,MUN,CN,XGG,202601,88,OBT,88.0
IN,MUN,CN,ZJG,202601,,OBT,0.0
IN,MUN,EG,SKN,202601,57,OBT,57.0
IN,MUN,HK,HKG,202601,,OBT,0.0
IN,MUN,ID,JKT,202601,,OBT,0.0
IN,MUN,ID,PDG,202601,,OBT,0.0
IN,MUN,JO,AQJ,202601,,OBT,0.0
IN,MUN,MY,PKG,202601,13,OBT,13.0
IN,MUN,MY,PKW,202601,146,OBT,146.0
IN,MUN,SA,DMM,202601,141,OBT,141.0
IN,MUN,SA,JED,202601,10,OBT,10.0
IN,MUN,SG,SIN,202601,10,OBT,10.0
IN,MUN,TW,KHH,202601,,OBT,0.0
IN,MUN,VN,CMP,202601,,OBT,0.0
IN,MUN,VN,SGN,202601,,OBT,0.0
IN,NSA,CN,CKG,202601,,OBT,0.0
IN,NSA,CN,DCB,202601,104,OBT,104.0
IN,NSA,CN,DLC,202601,,OBT,0.0
IN,NSA,CN,JMN,202601,,OBT,0.0
IN,NSA,CN,LYG,202601,36,OBT,36.0
IN,NSA,CN,NBO,202601,900,OBT,900.0
IN,NSA,CN,NKG,202601,36,OBT,36.0
IN,NSA,CN,NNS,202601,75,OBT,75.0
IN,NSA,CN,SHA,202601,609,OBT,609.0
IN,NSA,CN,SHK,202601,748,OBT,748.0
IN,NSA,CN,TAO,202601,553,OBT,553.0
IN,NSA,CN,WUH,202601,,OBT,0.0
IN,NSA,CN,XGG,202601,155,OBT,155.0
IN,NSA,CN,XMN,202601,,OBT,0.0
IN,NSA,HK,HKG,202601,,OBT,0.0
IN,NSA,ID,BTM,202601,,OBT,0.0
IN,NSA,ID,DJB,202601,,OBT,0.0
IN,NSA,ID,JKT,202601,741,OBT,741.0
IN,NSA,ID,PJG,202601,,OBT,0.0
IN,NSA,ID,PLM,202601,,OBT,0.0
IN,NSA,ID,SUB,202601,145,OBT,145.0
IN,NSA,MY,PKG,202601,155,OBT,155.0
IN,NSA,MY,PKW,202601,242,OBT,242.0
IN,NSA,SG,SIN,202601,77,OBT,77.0
IN,NSA,TH,LCH,202601,170,OBT,170.0
IN,NSA,VN,CMP,202601,171,OBT,171.0
IN,NSA,VN,SGN,202601,,OBT,0.0
IN,PLI,HK,HKG,202601,,OBT,0.0
IN,PPG,CN,SHA,202601,,OBT,0.0
IN,PPG,CN,SHK,202601,,OBT,0.0
IN,PTI,CN,SHA,202601,,OBT,0.0
IN,PTI,CN,SHK,202601,,OBT,0.0
IN,PTI,CN,XGG,202601,,OBT,0.0
IN,PTI,JO,AQJ,202601,,OBT,0.0
IN,PTI,MY,PKG,202601,,OBT,0.0
IN,PTI,MY,PKW,202601,,OBT,0.0
IN,SAU,CN,NBO,202601,,OBT,0.0
IN,SAU,CN,SHA,202601,,OBT,0.0
IN,SAU,CN,TAO,202601,,OBT,0.0
IN,SAU,CN,XGG,202601,,OBT,0.0
IN,SAU,JO,AQJ,202601,,OBT,0.0
IN,SAU,MY,PKG,202601,,OBT,0.0
IN,SAU,MY,PKW,202601,,OBT,0.0
IN,SAU,SG,SIN,202601,,OBT,0.0
IN,THI,CN,TAO,202601,,OBT,0.0
IN,TKD,CN,NBO,202601,,OBT,0.0
IN,TKD,CN,SHA,202601,,OBT,0.0
IN,TKD,CN,SHK,202601,,OBT,0.0
IN,TKD,CN,TAO,202601,,OBT,0.0
IN,TKD,CN,XGG,202601,,OBT,0.0
IN,TKD,ID,JKT,202601,,OBT,0.0
IN,TKD,ID,SUB,202601,,OBT,0.0
IN,TKD,JO,AQJ,202601,40,OBT,40.0
IN,TKD,MY,PKW,202601,,OBT,0.0
IN,TKD,VN,HPH,202601,,OBT,0.0
IN,TKD,VN,SGN,202601,,OBT,0.0
IN,TLG,CN,SHA,202601,,OBT,0.0
IN,TLG,CN,TAO,202601,,OBT,0.0
IN,TLG,ID,SUB,202601,,OBT,0.0
IN,TLG,VN,SGN,202601,,OBT,0.0
IN,TRP,HK,HKG,202601,,OBT,0.0
IN,TUT,CN,NNS,202601,,OBT,0.0
IN,TUT,CN,SHA,202601,,OBT,0.0
IN,TUT,CN,SHK,202601,,OBT,0.0
IN,TUT,CN,XMN,202601,,OBT,0.0
IN,TUT,ID,DJB,202601,,OBT,0.0
IN,TUT,ID,JKT,202601,93,OBT,93.0
IN,TUT,ID,PJG,202601,,OBT,0.0
IN,TUT,ID,SUB,202601,50,OBT,50.0
IN,TUT,MY,PKG,202601,30,OBT,30.0
IN,TUT,SG,SIN,202601,123,OBT,123.0
IN,TUT,VN,SGN,202601,,OBT,0.0
IN,UME,CN,QZH,202601,,OBT,0.0
IN,UME,CN,SHA,202601,,OBT,0.0
IN,UME,ID,JKT,202601,,OBT,0.0
IN,UME,MY,PKG,202601,,OBT,0.0
IN,UME,VN,SGN,202601,,OBT,0.0
IN,VRM,CN,NBO,202601,,OBT,0.0
IN,VRM,CN,SHA,202601,,OBT,0.0
IN,VRM,HK,HKG,202601,,OBT,0.0
IN,VTZ,CN,DLC,202601,,OBT,0.0
IN,VTZ,CN,LYG,202601,,OBT,0.0
IN,VTZ,CN,NKG,202601,3,OBT,3.0
IN,VTZ,CN,NTG,202601,,OBT,0.0
IN,VTZ,CN,SHA,202601,20,OBT,20.0
IN,VTZ,CN,SHK,202601,82,OBT,82.0
IN,VTZ,CN,TAO,202601,17,OBT,17.0
IN,VTZ,CN,XGG,202601,,OBT,0.0
IN,VTZ,CN,XMN,202601,,OBT,0.0
IN,VTZ,CN,ZJG,202601,,OBT,0.0
IN,VTZ,ID,SUB,202601,,OBT,0.0
IN,VTZ,MY,PKW,202601,88,OBT,88.0
IN,VTZ,SG,SIN,202601,5,OBT,5.0
IQ,UQR,CN,NBO,202601,,OBT,0.0
IQ,UQR,EG,SKN,202601,,OBT,0.0
IQ,UQR,SA,JED,202601,,OBT,0.0
JO,AQJ,AE,JEA,202601,,OBT,0.0
JO,AQJ,CN,DCB,202601,,OBT,0.0
JO,AQJ,CN,DLC,202601,,OBT,0.0
JO,AQJ,CN,NBO,202601,,OBT,0.0
JO,AQJ,CN,NNS,202601,,OBT,0.0
JO,AQJ,CN,QZH,202601,,OBT,0.0
JO,AQJ,CN,SHA,202601,,OBT,0.0
JO,AQJ,CN,SHK,202601,,OBT,0.0
JO,AQJ,CN,TAO,202601,,OBT,0.0
JO,AQJ,CN,XGG,202601,,OBT,0.0
JO,AQJ,CN,XMN,202601,,OBT,0.0
JO,AQJ,CN,ZAP,202601,,OBT,0.0
JO,AQJ,EG,SKN,202601,85,OBT,85.0
JO,AQJ,ID,JKT,202601,,OBT,0.0
JO,AQJ,ID,SRG,202601,,OBT,0.0
JO,AQJ,ID,SUB,202601,,OBT,0.0
JO,AQJ,IN,MUN,202601,30,OBT,30.0
JO,AQJ,MY,PKW,202601,,OBT,0.0
JO,AQJ,SA,JED,202601,150,OBT,150.0
JO,AQJ,TH,LCH,202601,,OBT,0.0
JO,AQJ,TW,KEL,202601,,OBT,0.0
JO,AQJ,VN,SGN,202601,,OBT,0.0
JP,AXT,CN,CGS,202601,,OBT,0.0
JP,AXT,CN,CKG,202601,,OBT,0.0
JP,AXT,CN,DLC,202601,5,OBT,5.0
JP,AXT,CN,FOC,202601,3,OBT,3.0
JP,AXT,CN,NBO,202601,,OBT,0.0
JP,AXT,CN,SHA,202601,4,OBT,4.0
JP,AXT,CN,SHK,202601,,OBT,0.0
JP,AXT,CN,TAO,202601,4,OBT,4.0
JP,AXT,CN,WEI,202601,,OBT,0.0
JP,AXT,CN,XGG,202601,3,OBT,3.0
JP,AXT,CN,XMN,202601,9,OBT,9.0
JP,AXT,ID,JKT,202601,,OBT,0.0
JP,AXT,ID,SRG,202601,,OBT,0.0
JP,AXT,LK,CMB,202601,,OBT,0.0
JP,AXT,MM,RGN,202601,,OBT,0.0
JP,AXT,MY,PEN,202601,2,OBT,2.0
JP,AXT,MY,PGU,202601,,OBT,0.0
JP,AXT,MY,PKG,202601,13,OBT,13.0
JP,AXT,PH,MNL,202601,"1,383",OBT,1383.0
JP,AXT,TH,LCH,202601,11,OBT,11.0
JP,AXT,TH,LKB,202601,4,OBT,4.0
JP,AXT,VN,HPH,202601,,OBT,0.0
JP,AXT,VN,SGN,202601,12,OBT,12.0
JP,CHB,CN,CKG,202601,,OBT,0.0
JP,CHB,CN,DLC,202601,3,OBT,3.0
JP,CHB,CN,NBO,202601,,OBT,0.0
JP,CHB,CN,SHA,202601,,OBT,0.0
JP,CHB,CN,TAO,202601,6,OBT,6.0
JP,CHB,CN,XGG,202601,8,OBT,8.0
JP,CHB,ID,JKT,202601,8,OBT,8.0
JP,CHB,ID,SUB,202601,4,OBT,4.0
JP,CHB,IN,PTI,202601,,OBT,0.0
JP,CHB,MY,PEN,202601,,OBT,0.0
JP,CHB,PH,MNL,202601,,OBT,0.0
JP,CHB,TH,BKK,202601,,OBT,0.0
JP,CHB,TH,LCH,202601,9,OBT,9.0
JP,CHB,VN,SGN,202601,,OBT,0.0
JP,FKY,CN,CSX,202601,,OBT,0.0
JP,FKY,CN,DLC,202601,22,OBT,22.0
JP,FKY,CN,FOC,202601,,OBT,0.0
JP,FKY,CN,FQG,202601,,OBT,0.0
JP,FKY,CN,LYG,202601,,OBT,0.0
JP,FKY,CN,NNS,202601,,OBT,0.0
JP,FKY,CN,SHA,202601,8,OBT,8.0
JP,FKY,CN,SHK,202601,,OBT,0.0
JP,FKY,CN,WHI,202601,,OBT,0.0
JP,FKY,CN,XGG,202601,3,OBT,3.0
JP,FKY,CN,XMN,202601,6,OBT,6.0
JP,FKY,CN,YAN,202601,,OBT,0.0
JP,FKY,HK,HKG,202601,65,OBT,65.0
JP,FKY,ID,JKT,202601,,OBT,0.0
JP,FKY,ID,SUB,202601,4,OBT,4.0
JP,FKY,MM,RGN,202601,,OBT,0.0
JP,FKY,MY,PKG,202601,,OBT,0.0
JP,FKY,TH,BKK,202601,6,OBT,6.0
JP,FKY,TH,LCH,202601,,OBT,0.0
JP,FKY,VN,HPH,202601,,OBT,0.0
JP,FKY,VN,SGN,202601,,OBT,0.0
JP,HHE,CN,DLC,202601,3,OBT,3.0
JP,HHE,CN,NBO,202601,,OBT,0.0
JP,HHE,CN,SHA,202601,,OBT,0.0
JP,HHE,CN,TAO,202601,2,OBT,2.0
JP,HHE,CN,XGG,202601,8,OBT,8.0
JP,HHE,ID,JKT,202601,,OBT,0.0
JP,HHE,ID,PJG,202601,,OBT,0.0
JP,HHE,ID,SUB,202601,,OBT,0.0
JP,HHE,IN,NSA,202601,,OBT,0.0
JP,HHE,IN,VTZ,202601,,OBT,0.0
JP,HHE,MY,PEN,202601,2,OBT,2.0
JP,HHE,MY,PGU,202601,,OBT,0.0
JP,HHE,PH,MNL,202601,,OBT,0.0
JP,HHE,TH,BKK,202601,,OBT,0.0
JP,HHE,TH,LCH,202601,,OBT,0.0
JP,HHE,TH,LKB,202601,,OBT,0.0
JP,HHE,VN,SGN,202601,,OBT,0.0
JP,HIJ,AE,JEA,202601,,OBT,0.0
JP,HIJ,CN,CKG,202601,,OBT,0.0
JP,HIJ,CN,DLC,202601,,OBT,0.0
JP,HIJ,CN,FOC,202601,6,OBT,6.0
JP,HIJ,CN,FQG,202601,,OBT,0.0
JP,HIJ,CN,JMN,202601,,OBT,0.0
JP,HIJ,CN,LYG,202601,,OBT,0.0
JP,HIJ,CN,NBO,202601,,OBT,0.0
JP,HIJ,CN,SHA,202601,8,OBT,8.0
JP,HIJ,CN,SHK,202601,,OBT,0.0
JP,HIJ,CN,SWA,202601,,OBT,0.0
JP,HIJ,CN,TAO,202601,,OBT,0.0
JP,HIJ,CN,XGG,202601,4,OBT,4.0
JP,HIJ,CN,XMN,202601,6,OBT,6.0
JP,HIJ,CN,ZSN,202601,,OBT,0.0
JP,HIJ,ID,JKT,202601,,OBT,0.0
JP,HIJ,ID,SUB,202601,26,OBT,26.0
JP,HIJ,IN,PTI,202601,,OBT,0.0
JP,HIJ,MY,PEN,202601,,OBT,0.0
JP,HIJ,PH,MNL,202601,,OBT,0.0
JP,HIJ,TH,BKK,202601,3,OBT,3.0
JP,HIJ,TH,LCH,202601,28,OBT,28.0
JP,HIJ,VN,HPH,202601,28,OBT,28.0
JP,HIJ,VN,SGN,202601,3,OBT,3.0
JP,HKT,AE,JEA,202601,,OBT,0.0
JP,HKT,BD,CGP,202601,,OBT,0.0
JP,HKT,CN,SHA,202601,,OBT,0.0
JP,HKT,CN,XGG,202601,8,OBT,8.0
JP,HKT,ID,JKT,202601,6,OBT,6.0
JP,HKT,ID,PLM,202601,,OBT,0.0
JP,HKT,ID,SUB,202601,9,OBT,9.0
JP,HKT,IN,BDM,202601,,OBT,0.0
JP,HKT,IN,GHR,202601,,OBT,0.0
JP,HKT,IN,HZR,202601,,OBT,0.0
JP,HKT,IN,JHT,202601,,OBT,0.0
JP,HKT,IN,LDH,202601,,OBT,0.0
JP,HKT,IN,MDD,202601,,OBT,0.0
JP,HKT,IN,MUN,202601,5,OBT,5.0
JP,HKT,IN,NSA,202601,3,OBT,3.0
JP,HKT,MY,PEN,202601,1,OBT,1.0
JP,HKT,MY,PKG,202601,,OBT,0.0
JP,HKT,SA,DMM,202601,,OBT,0.0
JP,HKT,TH,BKK,202601,6,OBT,6.0
JP,HKT,TH,LCH,202601,,OBT,0.0
JP,HKT,VN,HPH,202601,,OBT,0.0
JP,HKT,VN,SGN,202601,36,OBT,36.0
JP,HSM,CN,NBO,202601,,OBT,0.0
JP,HSM,CN,TAO,202601,3,OBT,3.0
JP,HSM,CN,YAN,202601,,OBT,0.0
JP,HSM,ID,JKT,202601,,OBT,0.0
JP,HSM,MY,PKG,202601,,OBT,0.0
JP,HSM,TH,BKK,202601,,OBT,0.0
JP,HSM,TH,LCH,202601,,OBT,0.0
JP,HTA,CN,TAO,202601,26,OBT,26.0
JP,HTA,CN,XGG,202601,,OBT,0.0
JP,HTA,MY,PKW,202601,,OBT,0.0
JP,HTA,PK,KHI,202601,,OBT,0.0
JP,HTA,VN,SGN,202601,,OBT,0.0
JP,IMB,AE,JEA,202601,,OBT,0.0
JP,IMB,CN,DLC,202601,12,OBT,12.0
JP,IMB,CN,LYG,202601,,OBT,0.0
JP,IMB,CN,NBO,202601,,OBT,0.0
JP,IMB,CN,NTG,202601,,OBT,0.0
JP,IMB,CN,SHA,202601,8,OBT,8.0
JP,IMB,CN,TAO,202601,,OBT,0.0
JP,IMB,CN,XGG,202601,,OBT,0.0
JP,IMB,HK,HKG,202601,12,OBT,12.0
JP,IMB,ID,JKT,202601,,OBT,0.0
JP,IMB,IN,LDH,202601,,OBT,0.0
JP,IMB,MY,PKG,202601,,OBT,0.0
JP,IMB,PH,MIP,202601,,OBT,0.0
JP,IMB,PH,MNL,202601,,OBT,0.0
JP,IMB,PK,KHI,202601,,OBT,0.0
JP,IMB,TH,LCH,202601,,OBT,0.0
JP,IMB,VN,HPH,202601,,OBT,0.0
JP,IMB,VN,SGN,202601,103,OBT,103.0
JP,IMI,CN,DLC,202601,,OBT,0.0
JP,IMI,CN,LYG,202601,,OBT,0.0
JP,IMI,CN,NBO,202601,,OBT,0.0
JP,IMI,CN,SHA,202601,2,OBT,2.0
JP,IMI,CN,SHK,202601,69,OBT,69.0
JP,IMI,CN,TAO,202601,3,OBT,3.0
JP,IMI,CN,XGG,202601,8,OBT,8.0
JP,IMI,CN,XMN,202601,,OBT,0.0
JP,IMI,CN,YAN,202601,,OBT,0.0
JP,IMI,CN,ZSN,202601,,OBT,0.0
JP,IMI,ID,JKT,202601,6,OBT,6.0
JP,IMI,ID,PJG,202601,,OBT,0.0
JP,IMI,IN,MUN,202601,,OBT,0.0
JP,IMI,LK,CMB,202601,1,OBT,1.0
JP,IMI,MY,PEN,202601,2,OBT,2.0
JP,IMI,MY,PGU,202601,,OBT,0.0
JP,IMI,MY,PKG,202601,,OBT,0.0
JP,IMI,TH,BKK,202601,,OBT,0.0
JP,IMI,TH,LCH,202601,60,OBT,60.0
JP,IMI,VN,SGN,202601,100,OBT,100.0
JP,ISI,CN,CGD,202601,,OBT,0.0
JP,ISI,CN,CGS,202601,,OBT,0.0
JP,ISI,CN,CSX,202601,,OBT,0.0
JP,ISI,CN,DLC,202601,,OBT,0.0
JP,ISI,CN,FQG,202601,,OBT,0.0
JP,ISI,CN,LYG,202601,,OBT,0.0
JP,ISI,CN,NBO,202601,3,OBT,3.0
JP,ISI,CN,NKG,202601,20,OBT,20.0
JP,ISI,CN,NNS,202601,,OBT,0.0
JP,ISI,CN,SHA,202601,42,OBT,42.0
JP,ISI,CN,SHK,202601,80,OBT,80.0
JP,ISI,CN,TAO,202601,3,OBT,3.0
JP,ISI,CN,WEI,202601,,OBT,0.0
JP,ISI,CN,WHI,202601,,OBT,0.0
JP,ISI,CN,XGG,202601,8,OBT,8.0
